,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,5,5,5,5,7,4,5
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,5,5,5,5,7,5,4
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,5,4,4,5,6,5,5
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,5,3,5,5,7,5,4
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,5,5,4,5,5,6,5,4
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,4,5,5,5,5,9,5,5
242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,5,5,5,5,7,5,4
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,3,5,4,5,7,9,5,5
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,5,5,5,5,5,9,5,4
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,5,5,5,5,10,5,4
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,3,6,6,6,8,6,4
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,6,6,6,6,9,6,3
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,5,6,6,10,6,3
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,4,6,6,6,6,6,5
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,6,6,6,7,6,6
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,5,3,7,6,9,6,2
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3,2,6,6,10,6,5
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,5,5,6,6,7,6,3
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,6,6,6,6,6,5
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,6,6,6,6,6,6,4
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,6,6,6,6,5,6,6
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,5,6,5,7,6,6,4
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,6,6,8,5,6,6
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,6,6,7,7,6,4
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,5,6,6,6,6,6
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,5,6,6,9,6,6
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,6,5,6,6,9,6,6
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,6,5,6,6,7,6,6
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,5,5,6,6,8,7,6
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,6,6,6,7,7,6
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,6,6,6,6,7,6
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,4,6,6,6,8,7
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,5,5,5,7,9,6
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,6,6,11,6
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,3,4,7,12,6
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,4,6,6,9,8
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,7,7,7,7,8
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,7,7,7,7,7
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,6,7,7,7,8,7
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,6,5,5,6,6,7,6
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,2,6,5,3,6,6,7,7
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,3,5,5,4,5,5,6,6
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,0,3,5,2,3,5,5,5,5
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,0,2,5,2,2,4,5,5,5
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,4,5,4,4,4,5,5,5
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,2,5,4,3,4,5,5,5
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,0,3,4,3,5,2,5,5,5
283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,3,2,4,5,5,5,5,5
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,5,1,5,5,4,4,5,5
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,3,5,5,5,5,3,4,4
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,4,5,5,5,4,2,5,4
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,3,5,5,5,4,4,5,5
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4,5,5,5,4,5,5,5
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,5,5,5,4,3,5,5,5
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,3,5,5,5,4,5,4,5
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,5,4,5,5,3,5,4,5
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,4,4,3,4,5,4,5,5
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,3,3,5,5,5,5,5,5
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,0,3,3,4,4,4,4,5,4
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,5,4,5,1,5,5,5,5
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,2,4,5,4,5,5,5,5
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,0,1,4,5,2,4,5,5,4
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,1,1,5,4,2,4,5,6,5
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,5,1,5,4,2,3,5,5,4
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,5,3,4,4,2,3,3,4,5
