,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,5,5,5,5,7,5,4
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,5,5,4,5,5,5,5
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,5,5,5,5,5,5,4
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,5,5,4,5,5,5,5,5
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,4,5,5,5,5,5,5,5
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,5,5,5,6,5,4
242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,5,4,5,7,6,5,5
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,5,5,5,5,7,5,4
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,5,5,5,5,5,5,4
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,6,6,6,6,6,4
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,6,6,6,6,7,6,3
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,5,6,6,6,6,6
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,4,6,6,6,6,6,5
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,5,6,6,6,6,6,6
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,5,5,7,6,7,6,2
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3,4,6,6,8,6,5
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,5,6,6,6,6,3
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,6,6,6,6,6,5
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,6,6,6,6,6,6,4
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,6,6,6,6,5,6,6
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,5,6,5,6,6,6,4
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,6,6,6,5,6,6
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,5,6,6,6,6,6,4
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,5,6,6,6,6,6
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,5,6,6,6,6,6
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,6,5,6,6,6,6,6
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,6,5,6,6,6,6,6
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,5,6,6,6,6,6
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,6,6,6,6,6,6
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,5,6,6,6,6,6,6
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,7,4,6,6,6,7,7
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,6,5,5,5,7,6,6
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5,6,6,9,6
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,5,4,7,9,6
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,7,7
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,7,7,7,7,7
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,7,7,7,7,7
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,7,7,7,7,7
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,5,5,6,6,6,6
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,6,5,4,6,6,7,7
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,5,5,5,5,5,6,6
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,3,5,3,4,5,5,5,5
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,0,2,5,4,3,4,5,5,5
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,4,5,5,4,4,5,5,5
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,4,5,4,3,5,5,5,5
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,4,4,3,5,4,5,5,5
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,3,3,4,5,5,5,5,5
283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,5,2,5,5,4,4,5,5
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,3,5,5,5,5,4,4,4
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,4,5,5,5,4,4,5,4
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,3,5,5,5,5,5,5,5
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4,5,5,5,4,5,5,5
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,5,5,5,4,4,5,5,5
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,5,5,5,5,4,5,4,5
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,5,4,5,5,4,5,4,5
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,4,4,4,4,5,4,5,5
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,5,3,5,5,5,5,5,5
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,4,4,5,4,4,4,5,4
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,5,4,5,4,5,5,5,5
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,3,4,5,5,5,5,5,5
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,2,4,5,5,4,5,5,4
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,1,5,4,5,4,5,6,5
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,1,5,4,2,3,5,5,5
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,5,3,4,4,2,4,4,4,5
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,4,5,4,1,5,5,5,4
