,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,4,4,4,4,4,4,4,4,4
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,4,4
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,4,4
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,4,4
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,3,4,4,4,4,4,4,4
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,3,4,4,4,4,4,4,4,4
242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,4,4
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,3,4,4,4,4,4,4,4,4
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,5,5,4,4,5,4,4,2,5
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,4,4,4,4,4,4,2,4
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,3,5,5,5,4,4,4,5
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,6,5,4,5,5,4,4,4
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,5,4,5,5,4,4,4
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,4,4
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,4,3
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,3,4,4
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,4,3
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,3,4,4
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,7,4,5,3,4,4,4
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,4,4,4,4,4,4,4,4,4
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,3,4,4,4,4,4,4,4,4
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,2,5,5,3,5,5,5,5,5
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,4,4,4,4,4,4,4,4
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,5,5,4,5,5,5,4
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,5,5,5,5,5,5,5,4
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,5,5,5,5,5,5,5,3
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,5,5,5,5,5,5
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,5,5,5,5,5,5,5,4
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,5,5,4,5,5,5,4,4
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,5,5,5,5,5,5
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,5,5,5,5,5,4,5,5
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,5,5,5,5,5,5,4,4
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,5,5,5,5,4,5,5
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,5,4,5,5,5,5,5,4
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,5,5,5,5,4,5,5,5
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,4,5,5,5,5,5,5,5
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,4,5,5,5,5,5,5,5
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,5,3,5,5,5,5,5,5
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,5,4,5,5,4,5,5,5
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,5,4,4,4,5,5,5,4
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,4,4,5,5,5,4,4,5
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,4,4,5,4,5,5,5,5
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,4,5,5,5,5,5,5,5
283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,5,5,5,5,5,5
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,5,5,5,5,5,5
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,5,5,4,5,5,5,5
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,4,4,5,4,5,5,5,5
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,5,5,4,5,5,5,5
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,5,5,5,5,5,5
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,5,5,5,5,5,5,5,5
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,5,4,4,5,5,5,5,5
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,4,5,4,4,5,5,5,5
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,4,5,5,5,5,5,5,5
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,4,5,5,5,5,5,5,5
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,5,5,4,5,5,5,5
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,3,5,5,4,5,5,5,5
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,4,5,4,4,5,5,5,5
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,5,5,5,5,5,5
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,5,5,5,3,5,5,5,5
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,4,5,5,4,5,5,5,4
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,5,5,5,4,5,5,5
