,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,bin_65,bin_66,bin_67,bin_68,bin_69,bin_70,bin_71,bin_72,bin_73,bin_74,bin_75,bin_76,bin_77,bin_78,bin_79,bin_80,bin_81,bin_82,bin_83,bin_84,bin_85,bin_86,bin_87,bin_88,bin_89,bin_90
71,9,3,0,4,0,0,0,4,0,0,0,0,4,5,4,4,4,4,3,4,4,4,4,4,4,0,4,4,4,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,9,3,0,4,0,0,0,4,0,0,0,0,4,5,4,4,3,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,10,3,0,4,0,0,0,4,0,0,0,0,4,4,3,5,4,4,4,4,4,4,4,4,4,0,4,4,3,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,9,4,0,4,0,0,0,4,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,3,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,9,4,0,3,0,0,0,4,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,9,4,0,4,0,0,0,4,0,0,0,0,4,4,4,4,4,4,4,4,3,4,4,4,4,0,4,4,4,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,9,4,0,4,0,0,0,4,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,10,4,0,4,0,0,0,4,0,0,0,0,4,4,3,4,4,4,4,4,3,4,4,4,4,0,4,4,4,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,9,4,0,4,0,0,0,4,0,0,0,0,4,3,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,9,4,0,4,0,0,0,4,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,3,4,0,4,4,4,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,9,4,0,4,0,0,0,4,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,9,4,0,4,0,0,0,4,0,0,0,0,4,4,4,4,4,4,4,3,4,4,4,4,4,0,4,4,4,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,10,3,0,4,0,0,0,4,0,0,0,0,3,4,4,4,3,4,4,4,4,4,4,4,4,0,4,4,4,5,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,10,4,0,3,0,0,0,4,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,3,4,0,4,4,4,5,3,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,11,4,0,4,0,0,0,3,0,0,0,0,4,4,3,3,4,4,4,4,3,4,4,4,4,0,4,4,4,4,5,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,9,4,0,3,0,0,0,4,0,0,0,0,4,4,4,4,4,4,4,4,4,5,3,4,4,0,4,4,4,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,9,3,0,4,0,0,0,4,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,3,4,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6,2,0,4,0,0,0,4,0,0,0,0,3,4,4,4,4,4,4,4,3,4,4,4,4,0,4,4,4,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3,2,0,1,0,0,0,3,0,0,0,0,3,3,4,3,4,4,4,3,4,4,4,4,4,0,4,4,4,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,3,3,3,15,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,5,0,0,0,0,0,0,3,0,0,0,0,3,3,3,2,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,3,3,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
92,5,0,0,0,0,0,0,3,0,0,0,0,3,2,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,3,3,4,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
93,4,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,3,3,3,3,4,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
94,3,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,2,3,3,0,3,3,3,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,3,3,4,3,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
95,2,0,0,0,0,0,0,2,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,3,3,3,3,3,3,3,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
96,2,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,3,3,3,2,3,3,3,3,0,3,3,3,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,3,3,3,3,3,0,3,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
97,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,3,3,3,3,3,3,3,3,0,3,3,3,3,2,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,3,3,3,3,3,0,3,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
98,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,3,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,3,3,3,3,3,0,3,0,3,3,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
99,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,3,3,3,3,3,0,3,0,3,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,3,3,3,3,3,3,3,0,3,0,3,3,3,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
